user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,total_productos,tipos_producto,productos_activos,limite_credito_total,saldo_total,utilizacion_promedio,total_transacciones,monto_total_txn,monto_promedio_txn,cashback_total,txn_internacionales,categorias_unicas,canales_usados,tipo_producto_principal,categoria_mcc_principal,canal_principal_real,tipo_operacion_principal
USR-08951,44,M,Jalisco,Tonalá,Preparatoria,Independiente,24500,1660,True,False,App,669,1,app_huawei,9.0,False,True,es_MX,False,2,False,2,"cuenta_debito, inversion_hey",2,0.0,213413.47,,72,461943.84,6415.886666666667,586.23,2,12,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08952,21,M,Nuevo León,Guadalupe,Preparatoria,Empleado,12000,1691,True,True,App,784,2,app_ios,8.0,False,False,es_MX,True,2,True,2,"cuenta_debito, seguro_compras",2,0.0,55663.38,,84,142792.11,1699.9060714285713,158.32,8,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-08953,25,M,Tamaulipas,Tampico,Licenciatura,Empleado,26000,81,False,True,App,403,121,app_huawei,5.0,False,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,82618.09,,7,9313.08,1330.44,0.0,0,4,"app_android, app_ios, cajero_banregio",cuenta_debito,gobierno,app_android,compra
USR-08954,33,H,Otros,Campeche,Licenciatura,Empresario,15500,829,False,False,App,673,0,app_ios,8.0,False,False,es_MX,True,4,False,4,"cuenta_debito, inversion_hey, seguro_compras, tarjeta_credito_hey",4,15000.0,520520.64999999997,0.2972,64,487311.8,7614.246875,0.0,3,10,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-08955,50,H,Otros,Colima,Secundaria,Independiente,21500,144,False,False,App,493,9,app_android,5.0,False,True,es_MX,False,2,False,2,"credito_personal, cuenta_debito",2,32000.0,112593.67,0.9116,53,165020.15,3113.5877358490566,0.0,1,8,"app_android, app_huawei, app_ios, cajero_externo, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-08956,38,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Independiente,55000,93,True,False,App,550,4,app_ios,8.0,False,False,es_MX,False,3,False,4,"credito_personal, cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",3,55000.0,52228.28,0.26195,78,753570.58,9661.161282051282,1693.28,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08957,18,M,Baja California,Ensenada,Preparatoria,Estudiante,25500,1318,True,False,App,757,1,app_ios,7.0,False,True,es_MX,False,2,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",2,79000.0,105689.31,0.4351,91,239771.33,2634.84978021978,155.65,6,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-08958,46,H,Jalisco,San Pedro Tlaquepaque,Preparatoria,Empleado,14500,205,False,True,App,684,9,app_ios,9.0,False,True,es_MX,False,3,False,3,"cuenta_debito, seguro_vida, tarjeta_credito_hey",3,92000.0,43895.35,0.1664,55,327766.29,5959.38709090909,0.0,2,10,"app_android, app_huawei, app_ios, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-08959,39,M,Nuevo León,Santa Catarina,Licenciatura,Empleado,33000,1669,False,True,Fan Shop,644,17,app_huawei,8.0,True,False,es_MX,False,2,False,2,"cuenta_debito, seguro_vida",2,0.0,64369.65,,36,158213.78,4394.827222222222,0.0,0,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,pos_fisico,compra
USR-08960,42,H,Puebla,Puebla,Posgrado,Empleado,16500,1385,True,True,App,500,18,app_ios,10.0,False,False,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,5000.0,29289.58,0.5266,33,210117.7,6367.203030303031,124.72,1,9,"app_android, app_huawei, app_ios, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-08961,45,M,Estado de México,Toluca,Preparatoria,Independiente,59000,1419,True,False,App,690,10,app_android,9.0,False,True,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",3,33000.0,432281.78,0.2688,43,435017.8,10116.693023255813,266.12,1,9,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-08962,36,H,Estado de México,Toluca,Posgrado,Independiente,37000,360,True,False,Fan Shop,536,13,app_android,10.0,False,False,es_MX,False,1,False,2,"cuenta_debito, cuenta_negocios",1,0.0,45749.81,,89,774267.48,8699.634606741572,2276.15,3,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,hogar,app_ios,compra
USR-08963,38,H,Yucatán,Mérida,Preparatoria,Empleado,25000,996,False,True,App,554,9,app_android,7.0,False,False,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,48000.0,29459.01,0.2646,64,318709.61,4979.83765625,0.0,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-08964,37,H,Estado de México,Nezahualcóyotl,Preparatoria,Empleado,18000,1036,False,False,App,461,18,app_android,6.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,9000.0,46346.04,0.9211,35,132907.13,3797.3465714285717,0.0,2,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-08965,22,M,Estado de México,Naucalpan,Licenciatura,Estudiante,14500,460,True,False,App,649,0,app_ios,8.0,False,True,es_MX,True,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,21000.0,72223.74,0.3521,85,241905.55,2845.9476470588233,158.1,4,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-08966,39,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Independiente,24500,1759,True,False,App,837,2,app_android,9.0,False,True,en_US,True,2,False,2,"cuenta_debito, inversion_hey",2,0.0,192377.59,,56,407077.77,7269.245892857143,365.18,4,10,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,ropa_accesorios,app_ios,compra
USR-08967,28,M,Otros,Villahermosa,Posgrado,Empleado,11000,1568,False,False,App,465,11,app_ios,3.0,True,False,es_MX,True,2,False,3,"credito_personal, cuenta_debito, tarjeta_credito_garantizada",2,109000.0,106054.22,0.7209,32,92494.7,2890.459375,0.0,2,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, pos_fisico",tarjeta_credito_garantizada,restaurante,app_android,compra
USR-08968,39,H,Sonora,San Luis Río Colorado,Licenciatura,Empleado,36000,1125,False,True,App,579,4,app_ios,7.0,False,True,es_MX,False,4,False,4,"credito_nomina, cuenta_debito, inversion_hey, tarjeta_credito_hey",4,210000.0,193183.06,0.4459,39,165840.46,4252.319487179487,0.0,1,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,educacion,app_ios,compra
USR-08969,34,M,Otros,Zacatecas,Preparatoria,Independiente,49000,198,True,False,App,775,8,app_android,9.0,False,False,es_MX,False,3,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",3,146000.0,505261.54,0.3626,43,696347.8,16194.134883720932,250.94,4,9,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08970,37,H,Baja California,Tijuana,Preparatoria,Empleado,56000,968,True,False,App,653,17,app_ios,10.0,False,True,es_MX,True,3,False,3,"credito_auto, cuenta_debito, inversion_hey",3,161000.0,376067.5,0.0676,33,525538.6,15925.41212121212,242.31,0,6,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08971,36,H,Jalisco,Guadalajara,Licenciatura,Empresario,23000,928,False,False,Fan Shop,413,14,app_huawei,6.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,66000.0,74601.44,0.7697,57,172658.12,3029.0898245614035,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,retiro_cajero,app_ios,compra
USR-08972,31,M,Otros,Durango,Licenciatura,Empleado,13500,77,False,True,App,723,14,app_android,7.0,True,False,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,31000.0,21536.05,0.4245,63,351041.71,5572.090634920635,0.0,2,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,transporte,app_ios,compra
USR-08973,18,M,Jalisco,Tlaquepaque,Preparatoria,Estudiante,13500,109,False,False,Fan Shop,645,0,app_ios,10.0,False,False,es_MX,False,2,False,2,"cuenta_debito, seguro_compras",2,0.0,48027.34,,70,169256.54,2417.9505714285715,0.0,5,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-08974,36,H,Jalisco,Tonalá,Licenciatura,Independiente,7500,747,False,False,App,380,14,app_ios,3.0,False,True,en_US,False,0,False,2,"cuenta_debito, tarjeta_credito_hey",0,24000.0,27920.13,0.9905,43,168005.04,3907.0939534883723,0.0,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08975,39,M,Nuevo León,Guadalupe,Secundaria,Empleado,46500,1009,True,False,App,739,2,app_android,8.0,False,True,es_MX,True,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,35000.0,383511.49000000005,0.0646,65,568396.33,8744.558923076922,459.21999999999997,5,12,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-08976,32,H,Nuevo León,Guadalupe,Preparatoria,Empleado,73000,1054,True,False,App,755,7,app_huawei,8.0,False,False,es_MX,False,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,57000.0,398087.32,0.0673,69,743323.97,10772.81115942029,443.79,4,10,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-08977,43,M,Jalisco,Zapopan,Preparatoria,Empleado,35000,807,False,True,App,708,6,app_ios,6.0,False,True,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,63000.0,84704.98,0.3281,51,220130.39,4316.282156862745,0.0,2,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-08978,50,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,34000,1655,True,True,App,686,3,app_android,8.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, seguro_vida",3,35000.0,10544.22,0.2883,56,299194.93,5342.766607142857,221.17,0,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-08979,34,H,Estado de México,Nezahualcóyotl,Secundaria,Empresario,34000,989,False,False,App,636,13,app_android,7.0,False,False,es_MX,False,2,False,4,"credito_personal, cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",2,369000.0,234003.47,0.39415,84,681113.74,8108.496904761904,0.0,8,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-08980,54,H,Estado de México,Tlalnepantla,Licenciatura,Independiente,62000,1763,True,False,App,661,11,app_ios,6.0,False,False,es_MX,True,3,False,3,"credito_auto, cuenta_debito, cuenta_negocios",3,234000.0,224320.48,0.5167,60,444625.2,7410.42,1277.68,3,8,"app_android, app_huawei, app_ios, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,hogar,app_ios,compra
USR-08981,49,H,Otros,La Paz,Preparatoria,Empleado,68000,128,True,False,Fan Shop,784,18,app_android,8.0,True,False,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, seguro_vida",3,0.0,22525.760000000002,,66,603335.11,9141.441060606061,394.98,6,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-08982,24,H,,,Secundaria,Jubilado,17000,1545,False,False,Fan Shop,680,33,app_ios,6.0,True,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,63252.58,,13,30628.35,2356.026923076923,0.0,1,4,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08983,48,H,Nuevo León,Monterrey,Posgrado,Empresario,32000,314,False,False,App,549,6,app_huawei,9.0,False,False,es_MX,False,2,False,2,"cuenta_debito, cuenta_negocios",2,0.0,126297.72,,100,861979.61,8619.7961,0.0,6,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,hogar,app_ios,compra
USR-08984,54,M,Nuevo León,Guadalupe,Licenciatura,Empleado,21500,1702,False,True,App,540,15,app_ios,8.0,False,False,es_MX,False,2,True,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",2,151000.0,77482.93,0.43899999999999995,62,267281.33,4310.989193548387,0.0,1,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08985,25,M,Guanajuato,San Miguel de Allende,Licenciatura,Empleado,10000,120,False,True,Fan Shop,667,11,app_ios,7.0,True,False,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,146000.0,36717.77,0.236,66,315372.79,4778.375606060606,0.0,2,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_huawei,compra
USR-08986,20,M,Nuevo León,Monterrey,Preparatoria,Estudiante,29500,1020,True,False,App,781,1,app_ios,9.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,6000.0,11549.97,0.6754,87,312100.78,3587.3652873563224,153.96,8,8,"app_android, app_huawei, app_ios, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-08987,47,M,Tamaulipas,Ciudad Victoria,Preparatoria,Empleado,19500,43,False,True,App,555,17,app_android,7.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_garantizada",2,11000.0,22560.93,0.7545,60,145880.87,2431.3478333333333,0.0,1,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-08988,22,H,Veracruz,Coatzacoalcos,Licenciatura,Estudiante,14000,1295,True,False,App,757,2,app_android,10.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,45000.0,19794.58,0.2972,58,166981.22,2878.986551724138,131.82999999999998,1,8,"app_android, app_huawei, app_ios, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-08989,49,M,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,59000,1381,True,True,App,831,17,app_ios,9.0,False,False,es_MX,True,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,19000.0,253106.03999999998,0.371,40,481385.71,12034.64275,296.78,1,10,"app_android, app_huawei, app_ios, cajero_externo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-08990,36,M,Chihuahua,Chihuahua,Licenciatura,Empleado,30000,257,True,True,App,725,0,app_ios,9.0,False,True,es_MX,False,3,False,4,"cuenta_debito, inversion_hey, seguro_compras, seguro_vida",3,0.0,532434.9299999999,,84,673063.86,8012.665,543.1,7,12,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08991,50,M,Otros,Tepic,Preparatoria,Empresario,20000,1334,False,False,App,697,8,app_huawei,7.0,False,False,es_MX,True,4,False,4,"credito_auto, cuenta_debito, inversion_hey, tarjeta_credito_hey",4,187000.0,122345.59,0.18945,66,980684.45,14858.855303030303,0.0,2,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-08992,26,H,Nuevo León,San Nicolás de los Garza,Preparatoria,Empleado,29500,1627,False,True,App,452,2,app_android,8.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,57071.74,,77,248703.89,3229.9206493506495,0.0,2,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-08993,33,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Independiente,24500,1115,False,False,App,705,76,app_ios,,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,76429.37,,6,47794.6,7965.766666666666,0.0,0,2,"app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,transf_entrada
USR-08994,36,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Empleado,22000,1348,True,True,Fan Shop,664,8,app_android,9.0,False,False,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,14000.0,42668.77,0.4894,61,333650.28,5469.676721311476,149.74,2,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,transf_entrada
USR-08995,29,M,Coahuila,Monclova,Licenciatura,Independiente,28500,1722,True,False,App,576,0,app_android,10.0,False,False,es_MX,True,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,33000.0,94309.3,0.4617,71,278023.1,3915.8183098591544,112.24,1,7,"app_android, app_huawei, app_ios, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-08996,22,M,Ciudad de México,CDMX - Miguel Hidalgo,Posgrado,Estudiante,16000,371,True,False,App,577,1,app_ios,8.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,110000.0,68957.45,0.3759,81,284876.15,3516.98950617284,102.97,3,6,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-08997,49,H,Chihuahua,Ciudad Juárez,Licenciatura,Independiente,41000,1626,True,False,Fan Shop,676,9,app_android,10.0,False,False,en_US,True,5,False,5,"credito_auto, cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",5,234000.0,335125.9,0.2288,40,476260.41000000003,11906.510250000001,153.31,1,7,"app_android, app_huawei, app_ios, cajero_externo, pos_fisico",cuenta_debito,gobierno,app_ios,abono_inversion
USR-08998,51,H,Otros,Morelia,Preparatoria,Empleado,28000,1470,False,True,App,673,19,app_android,6.0,False,False,es_MX,False,3,False,4,"credito_nomina, cuenta_debito, inversion_hey, tarjeta_credito_hey",3,175000.0,74407.34999999999,0.3288,60,260973.25,4349.554166666667,0.0,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-08999,27,M,Jalisco,Puerto Vallarta,Licenciatura,Independiente,20500,130,False,False,App,514,4,app_ios,5.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,38488.3,,52,235932.12,4537.156153846154,0.0,4,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-09000,42,H,Nuevo León,García,Preparatoria,Empleado,30500,1130,False,True,Fan Shop,632,8,app_android,6.0,False,True,es_MX,False,1,False,2,"credito_nomina, cuenta_debito",1,10000.0,20716.22,0.3144,51,332874.36,6526.948235294118,0.0,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-09001,23,H,Nuevo León,Guadalupe,Preparatoria,Empleado,14000,261,True,False,App,730,2,app_android,8.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,108000.0,51028.3,0.3507,59,178694.05,3028.7127118644066,115.84,3,8,"app_android, app_huawei, app_ios, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-09002,44,M,Coahuila,Saltillo,Preparatoria,Independiente,43500,716,True,False,Fan Shop,693,3,app_huawei,9.0,True,False,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",3,9000.0,179308.09,0.08,64,407268.82,6363.5753125,395.07,2,12,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-09003,36,H,Sinaloa,Los Mochis,Preparatoria,Empleado,40500,1084,False,False,App,795,4,app_ios,7.0,True,False,es_MX,False,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,8000.0,396998.60000000003,0.1214,81,945998.97,11678.999629629629,0.0,2,10,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
